"InTemp","InHumid","DoorState","Power","TIME","Temp_outside","Pi_consmp","GES(in KWh)"
"13","77.6"," CLOSED"," ON","    15:54:38","25","8.3333333333333","3.393"
"13","77.6"," CLOSED"," ON","    15:54:41","25","8.3333333333333","3.393"
"13","77.6"," CLOSED"," ON","    15:54:44","25","8.3333333333333","3.393"
"12.9","77.6"," CLOSED"," ON","    15:54:46","25","8.2644628099174","3.393"
"13","77.7"," CLOSED"," ON","    15:54:49","25","8.3333333333333","3.393"
"13","77.7"," CLOSED"," ON","    15:54:51","25","8.3333333333333","3.393"
"13","77.8"," CLOSED"," ON","    15:54:54","25","8.3333333333333","3.393"
"13","77.8"," CLOSED"," ON","    15:54:57","25","8.3333333333333","3.393"
"13","77.7"," CLOSED"," ON","    15:54:59","25","8.3333333333333","3.393"
"13","77.8"," CLOSED"," ON","    15:55:02","25","8.3333333333333","3.393"
"13","77.8"," CLOSED"," ON","    15:55:04","25","8.3333333333333","3.393"
"13","77.9"," CLOSED"," ON","    15:55:07","25","8.3333333333333","3.393"
"12.9","77.9"," CLOSED"," ON","    15:55:10","25","8.2644628099174","3.393"
"13","78.1"," CLOSED"," ON","    15:55:12","25","8.3333333333333","3.393"
"13","78.2"," CLOSED"," ON","    15:55:15","25","8.3333333333333","3.393"
"13","78.2"," CLOSED"," ON","    15:55:17","25","8.3333333333333","3.393"
"13","78.3"," CLOSED"," ON","    15:55:20","25","8.3333333333333","3.393"
"13","78.3"," CLOSED"," ON","    15:55:23","25","8.3333333333333","3.393"
"13","78.4"," CLOSED"," ON","    15:55:25","25","8.3333333333333","3.393"
"13","78.4"," CLOSED"," ON","    15:55:28","25","8.3333333333333","3.393"
"13","78.5"," CLOSED"," ON","    15:55:31","25","8.3333333333333","3.393"
"13","78.5"," CLOSED"," ON","    15:55:33","25","8.3333333333333","3.393"
"13","78.5"," CLOSED"," ON","    15:55:36","25","8.3333333333333","3.393"
"13","78.6"," CLOSED"," ON","    15:55:38","25","8.3333333333333","3.393"
"13","78.6"," CLOSED"," ON","    15:55:41","25","8.3333333333333","3.393"
"13","78.7"," CLOSED"," ON","    15:55:44","25","8.3333333333333","3.393"
"12.9","78.8"," CLOSED"," ON","    15:55:46","25","8.2644628099174","3.393"
"13","78.9"," CLOSED"," ON","    15:55:49","25","8.3333333333333","3.393"
"13","79"," CLOSED"," ON","    15:55:51","25","8.3333333333333","3.393"
"13","79.1"," CLOSED"," ON","    15:55:54","25","8.3333333333333","3.393"
"13","79.1"," CLOSED"," ON","    15:55:57","25","8.3333333333333","3.393"
"13","79.3"," CLOSED"," ON","    15:55:59","25","8.3333333333333","3.393"
"13","79.3"," CLOSED"," ON","    15:56:02","25","8.3333333333333","3.393"
"13","79.4"," CLOSED"," ON","    15:56:04","25","8.3333333333333","3.393"
"13","79.4"," CLOSED"," ON","    15:56:07","25","8.3333333333333","3.393"
"13","79.4"," CLOSED"," ON","    15:56:10","25","8.3333333333333","3.393"
"13","79.4"," CLOSED"," ON","    15:56:12","25","8.3333333333333","3.393"
"13","79.4"," CLOSED"," ON","    15:56:15","25","8.3333333333333","3.393"
"13","79.4"," CLOSED"," ON","    15:56:17","25","8.3333333333333","3.393"
"13","79.4"," CLOSED"," ON","    15:56:20","25","8.3333333333333","3.393"
"13","79.5"," CLOSED"," ON","    15:56:23","25","8.3333333333333","3.393"
"13","79.5"," CLOSED"," ON","    15:56:25","25","8.3333333333333","3.393"
"13","79.6"," CLOSED"," ON","    15:56:28","25","8.3333333333333","3.393"
"13","79.7"," CLOSED"," ON","    15:56:31","25","8.3333333333333","3.393"
"13","79.8"," CLOSED"," ON","    15:56:33","25","8.3333333333333","3.393"
"13","79.8"," CLOSED"," ON","    15:56:36","25","8.3333333333333","3.393"
"13","79.8"," CLOSED"," ON","    15:56:38","25","8.3333333333333","3.393"
"13","79.8"," CLOSED"," ON","    15:56:41","25","8.3333333333333","3.393"
"13","79.9"," CLOSED"," ON","    15:56:44","25","8.3333333333333","3.393"
"13","80"," CLOSED"," ON","    15:56:46","25","8.3333333333333","3.393"
"13","80.1"," CLOSED"," ON","    15:56:49","25","8.3333333333333","3.393"
"13","80.2"," CLOSED"," ON","    15:56:51","25","8.3333333333333","3.393"
"13","80.1"," CLOSED"," ON","    15:56:54","25","8.3333333333333","3.393"
"13","80.1"," CLOSED"," ON","    15:56:57","25","8.3333333333333","3.393"
"13","80.1"," CLOSED"," ON","    15:56:59","25","8.3333333333333","3.393"
"13","80.1"," CLOSED"," ON","    15:57:02","25","8.3333333333333","3.393"
"13","80.1"," CLOSED"," ON","    15:57:04","25","8.3333333333333","3.393"
"13","80.1"," CLOSED"," ON","    15:57:07","25","8.3333333333333","3.393"
"13","80.3"," CLOSED"," ON","    15:57:10","25","8.3333333333333","3.393"
"13","80.3"," CLOSED"," ON","    15:57:12","25","8.3333333333333","3.393"
"13","80.4"," CLOSED"," ON","    15:57:15","25","8.3333333333333","3.393"
"13.1","80.5"," CLOSED"," ON","    15:57:17","25","8.4033613445378","3.393"
"13","80.5"," CLOSED"," ON","    15:57:20","25","8.3333333333333","3.393"
"13","80.5"," CLOSED"," ON","    15:57:23","25","8.3333333333333","3.393"
"13","80.5"," CLOSED"," ON","    15:57:25","25","8.3333333333333","3.393"
"13","80.6"," CLOSED"," ON","    15:57:28","25","8.3333333333333","3.393"
"13.1","80.7"," CLOSED"," ON","    15:57:31","25","8.4033613445378","3.393"
"13.1","80.8"," CLOSED"," ON","    15:57:33","25","8.4033613445378","3.393"
"13","80.7"," CLOSED"," ON","    15:57:36","25","8.3333333333333","3.393"
"13","80.8"," CLOSED"," ON","    15:57:38","25","8.3333333333333","3.393"
"13.1","80.8"," CLOSED"," ON","    15:57:41","25","8.4033613445378","3.393"
"13.1","80.8"," CLOSED"," ON","    15:57:44","25","8.4033613445378","3.393"
"13","80.8"," CLOSED"," ON","    15:57:46","25","8.3333333333333","3.393"
"13.1","81"," CLOSED"," ON","    15:57:49","25","8.4033613445378","3.393"
"13","81"," CLOSED"," ON","    15:57:51","25","8.3333333333333","3.393"
"13","81.2"," CLOSED"," ON","    15:57:54","25","8.3333333333333","3.393"
"13","81.3"," CLOSED"," ON","    15:57:57","25","8.3333333333333","3.393"
"13","81.3"," CLOSED"," ON","    15:57:59","25","8.3333333333333","3.393"
"13","81.3"," CLOSED"," ON","    15:58:02","25","8.3333333333333","3.393"
"13.1","81.5"," CLOSED"," ON","    15:58:04","25","8.4033613445378","3.393"
"13","81.4"," CLOSED"," ON","    15:58:07","25","8.3333333333333","3.393"
"13","81.4"," CLOSED"," ON","    15:58:10","25","8.3333333333333","3.393"
"13","81.5"," CLOSED"," ON","    15:58:12","25","8.3333333333333","3.393"
"13.1","81.6"," CLOSED"," ON","    15:58:15","25","8.4033613445378","3.393"
"13","81.5"," CLOSED"," ON","    15:58:18","25","8.3333333333333","3.393"
"13","81.5"," CLOSED"," ON","    15:58:20","25","8.3333333333333","3.393"
"13","81.5"," CLOSED"," ON","    15:58:23","25","8.3333333333333","3.393"
"13.1","81.6"," CLOSED"," ON","    15:58:25","25","8.4033613445378","3.393"
"13.1","81.6"," CLOSED"," ON","    15:58:28","25","8.4033613445378","3.393"
"13.1","81.6"," CLOSED"," ON","    15:58:31","25","8.4033613445378","3.393"
"13.1","81.6"," CLOSED"," ON","    15:58:33","25","8.4033613445378","3.393"
"13","81.5"," CLOSED"," ON","    15:58:36","25","8.3333333333333","3.393"
"13","81.5"," CLOSED"," ON","    15:58:39","25","8.3333333333333","3.393"
"13.1","81.7"," CLOSED"," ON","    15:58:41","25","8.4033613445378","3.393"
"13","81.6"," CLOSED"," ON","    15:58:44","25","8.3333333333333","3.393"
"13.1","81.7"," CLOSED"," ON","    15:58:46","25","8.4033613445378","3.393"
"13","81.6"," CLOSED"," ON","    15:58:49","25","8.3333333333333","3.393"
"13","81.7"," CLOSED"," ON","    15:58:52","25","8.3333333333333","3.393"
"13","81.7"," CLOSED"," ON","    15:58:54","25","8.3333333333333","3.393"
"13.1","81.7"," CLOSED"," ON","    15:58:57","25","8.4033613445378","3.393"
"13","81.6"," CLOSED"," ON","    15:58:59","25","8.3333333333333","3.393"
"13.1","81.7"," CLOSED"," ON","    15:59:02","25","8.4033613445378","3.393"
"13.1","81.7"," CLOSED"," ON","    15:59:05","25","8.4033613445378","3.393"
"13.1","81.7"," CLOSED"," ON","    15:59:07","25","8.4033613445378","3.393"
"13.1","81.7"," CLOSED"," ON","    15:59:10","25","8.4033613445378","3.393"
"13","81.7"," CLOSED"," ON","    15:59:12","25","8.3333333333333","3.393"
"13.1","81.8"," CLOSED"," ON","    15:59:15","25","8.4033613445378","3.393"
"13.1","81.8"," CLOSED"," ON","    15:59:18","25","8.4033613445378","3.393"
"13","81.9"," CLOSED"," ON","    15:59:20","25","8.3333333333333","3.393"
"13","81.9"," CLOSED"," ON","    15:59:23","25","8.3333333333333","3.393"
"13","81.9"," CLOSED"," ON","    15:59:25","25","8.3333333333333","3.393"
"13.1","82"," CLOSED"," ON","    15:59:28","25","8.4033613445378","3.393"
"13.1","82"," CLOSED"," ON","    15:59:31","25","8.4033613445378","3.393"
"13.1","82"," CLOSED"," ON","    15:59:33","25","8.4033613445378","3.393"
"13.1","82.1"," CLOSED"," ON","    15:59:36","25","8.4033613445378","3.393"
"13.1","82.1"," CLOSED"," ON","    15:59:39","25","8.4033613445378","3.393"
"13.1","82.2"," CLOSED"," ON","    15:59:41","25","8.4033613445378","3.393"
"13.1","82.3"," CLOSED"," ON","    15:59:44","25","8.4033613445378","3.393"
"13.1","82.3"," CLOSED"," ON","    15:59:46","25","8.4033613445378","3.393"
"13.1","82.4"," CLOSED"," ON","    15:59:49","25","8.4033613445378","3.393"
"13","82.3"," CLOSED"," ON","    15:59:52","25","8.3333333333333","3.393"
"13.1","82.4"," CLOSED"," ON","    15:59:54","25","8.4033613445378","3.393"
"13.1","82.4"," CLOSED"," ON","    15:59:57","25","8.4033613445378","3.393"
"13.1","82.4"," CLOSED"," ON","    15:59:59","25","8.4033613445378","3.393"
"13.1","82.4"," CLOSED"," ON","    16:00:02","25","8.4033613445378","3.348"
"13.1","82.4"," CLOSED"," ON","    16:00:05","25","8.4033613445378","3.348"
"13.1","82.5"," CLOSED"," ON","    16:00:07","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:10","25","8.4033613445378","3.348"
"13.1","82.5"," CLOSED"," ON","    16:00:12","25","8.4033613445378","3.348"
"13.1","82.5"," CLOSED"," ON","    16:00:15","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:18","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:20","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:23","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:26","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:28","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:31","25","8.4033613445378","3.348"
"13.1","82.7"," CLOSED"," ON","    16:00:33","25","8.4033613445378","3.348"
"13.1","82.7"," CLOSED"," ON","    16:00:36","25","8.4033613445378","3.348"
"13.1","82.7"," CLOSED"," ON","    16:00:39","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:41","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:44","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:00:46","25","8.4033613445378","3.348"
"13.1","82.7"," CLOSED"," ON","    16:00:49","25","8.4033613445378","3.348"
"13.1","82.8"," CLOSED"," ON","    16:00:52","25","8.4033613445378","3.348"
"13.1","82.8"," CLOSED"," ON","    16:00:54","25","8.4033613445378","3.348"
"13.1","82.8"," CLOSED"," ON","    16:00:57","25","8.4033613445378","3.348"
"13.1","82.8"," CLOSED"," ON","    16:00:59","25","8.4033613445378","3.348"
"13.1","82.8"," CLOSED"," ON","    16:01:02","25","8.4033613445378","3.348"
"13.1","82.9"," CLOSED"," ON","    16:01:05","25","8.4033613445378","3.348"
"13.1","82.9"," CLOSED"," ON","    16:01:07","25","8.4033613445378","3.348"
"13.1","82.9"," CLOSED"," ON","    16:01:10","25","8.4033613445378","3.348"
"13.1","82.9"," CLOSED"," ON","    16:01:12","25","8.4033613445378","3.348"
"13.1","83"," CLOSED"," ON","    16:01:15","25","8.4033613445378","3.348"
"13.1","83"," CLOSED"," ON","    16:01:18","25","8.4033613445378","3.348"
"13.1","83"," CLOSED"," ON","    16:01:20","25","8.4033613445378","3.348"
"13.1","83"," CLOSED"," ON","    16:01:23","25","8.4033613445378","3.348"
"13.1","83"," CLOSED"," ON","    16:01:26","25","8.4033613445378","3.348"
"13.1","83"," CLOSED"," ON","    16:01:28","25","8.4033613445378","3.348"
"13.1","83"," CLOSED"," ON","    16:01:31","25","8.4033613445378","3.348"
"13.1","83.1"," CLOSED"," ON","    16:01:33","25","8.4033613445378","3.348"
"13.1","83.1"," CLOSED"," ON","    16:01:36","25","8.4033613445378","3.348"
"13.1","83.2"," CLOSED"," ON","    16:01:39","25","8.4033613445378","3.348"
"13.1","83.2"," CLOSED"," ON","    16:01:41","25","8.4033613445378","3.348"
"13.1","83.2"," CLOSED"," ON","    16:01:44","25","8.4033613445378","3.348"
"13.1","83.2"," CLOSED"," ON","    16:01:46","25","8.4033613445378","3.348"
"13.1","83.2"," CLOSED"," ON","    16:01:49","25","8.4033613445378","3.348"
"13.1","83.1"," CLOSED"," ON","    16:01:52","25","8.4033613445378","3.348"
"13.1","83.2"," CLOSED"," ON","    16:01:54","25","8.4033613445378","3.348"
"13.1","83.3"," CLOSED"," ON","    16:01:57","25","8.4033613445378","3.348"
"13.1","83.4"," CLOSED"," ON","    16:01:59","25","8.4033613445378","3.348"
"13.1","83.4"," CLOSED"," ON","    16:02:02","25","8.4033613445378","3.348"
"13.1","83.4"," CLOSED"," ON","    16:02:05","25","8.4033613445378","3.348"
"13.1","83.4"," CLOSED"," ON","    16:02:07","25","8.4033613445378","3.348"
"13.1","83.3"," CLOSED"," ON","    16:02:10","25","8.4033613445378","3.348"
"13.1","83.3"," CLOSED"," ON","    16:02:12","25","8.4033613445378","3.348"
"13.1","83.4"," CLOSED"," ON","    16:02:15","25","8.4033613445378","3.348"
"13.1","83.4"," CLOSED"," ON","    16:02:18","25","8.4033613445378","3.348"
"13.1","83.4"," CLOSED"," ON","    16:02:20","25","8.4033613445378","3.348"
"13.1","83.5"," CLOSED"," ON","    16:02:23","25","8.4033613445378","3.348"
"13.1","83.6"," CLOSED"," ON","    16:02:26","25","8.4033613445378","3.348"
"13.1","83.6"," CLOSED"," ON","    16:02:28","25","8.4033613445378","3.348"
"13.1","83.6"," CLOSED"," ON","    16:02:31","25","8.4033613445378","3.348"
"13.1","83.6"," CLOSED"," ON","    16:02:33","25","8.4033613445378","3.348"
"13.1","83.6"," CLOSED"," ON","    16:02:36","25","8.4033613445378","3.348"
"13.2","83.6"," CLOSED"," ON","    16:02:39","25","8.4745762711864","3.348"
"13.1","83.6"," CLOSED"," ON","    16:02:41","25","8.4033613445378","3.348"
"13.1","83.6"," CLOSED"," ON","    16:02:44","25","8.4033613445378","3.348"
"13.1","83.6"," CLOSED"," ON","    16:02:46","25","8.4033613445378","3.348"
"13.1","83.7"," CLOSED"," ON","    16:02:49","25","8.4033613445378","3.348"
"13.2","83.8"," CLOSED"," ON","    16:02:52","25","8.4745762711864","3.348"
"13.1","83.9"," CLOSED"," ON","    16:02:54","25","8.4033613445378","3.348"
"13.1","83.9"," CLOSED"," ON","    16:02:57","25","8.4033613445378","3.348"
"13.1","84"," CLOSED"," ON","    16:02:59","25","8.4033613445378","3.348"
"13.1","84.1"," CLOSED"," ON","    16:03:02","25","8.4033613445378","3.348"
"13.1","84.1"," CLOSED"," ON","    16:03:05","25","8.4033613445378","3.348"
"13.1","84.1"," CLOSED"," ON","    16:03:07","25","8.4033613445378","3.348"
"13.1","84.1"," CLOSED"," ON","    16:03:10","25","8.4033613445378","3.348"
"13.1","84"," CLOSED"," ON","    16:03:13","25","8.4033613445378","3.348"
"13.1","84"," CLOSED"," ON","    16:03:15","25","8.4033613445378","3.348"
"13.1","84"," CLOSED"," ON","    16:03:18","25","8.4033613445378","3.348"
"13.2","84"," CLOSED"," ON","    16:03:20","25","8.4745762711864","3.348"
"13.1","83.9"," CLOSED"," ON","    16:03:23","25","8.4033613445378","3.348"
"13.1","83.9"," CLOSED"," ON","    16:03:26","25","8.4033613445378","3.348"
"13.1","83.9"," CLOSED"," ON","    16:03:28","25","8.4033613445378","3.348"
"13.1","83.8"," CLOSED"," ON","    16:03:31","25","8.4033613445378","3.348"
"13.2","83.8"," CLOSED"," ON","    16:03:33","25","8.4745762711864","3.348"
"13.1","83.7"," CLOSED"," ON","    16:03:36","25","8.4033613445378","3.348"
"13.2","83.8"," CLOSED"," ON","    16:03:39","25","8.4745762711864","3.348"
"13.1","83.7"," CLOSED"," ON","    16:03:41","25","8.4033613445378","3.348"
"13.1","83.6"," CLOSED"," ON","    16:03:44","25","8.4033613445378","3.348"
"13.1","83.6"," CLOSED"," ON","    16:03:46","25","8.4033613445378","3.348"
"13.1","83.5"," CLOSED"," ON","    16:03:49","25","8.4033613445378","3.348"
"13.1","83.5"," CLOSED"," ON","    16:03:52","25","8.4033613445378","3.348"
"13.1","83.5"," CLOSED"," ON","    16:03:54","25","8.4033613445378","3.348"
"13.1","83.5"," CLOSED"," ON","    16:03:57","25","8.4033613445378","3.348"
"13.1","83.5"," CLOSED"," ON","    16:03:59","25","8.4033613445378","3.348"
"13.1","83.5"," CLOSED"," ON","    16:04:02","25","8.4033613445378","3.348"
"13.1","83.5"," CLOSED"," ON","    16:04:05","25","8.4033613445378","3.348"
"13.1","83.4"," CLOSED"," ON","    16:04:07","25","8.4033613445378","3.348"
"13.1","83.4"," CLOSED"," ON","    16:04:10","25","8.4033613445378","3.348"
"13.1","83.3"," CLOSED"," ON","    16:04:13","25","8.4033613445378","3.348"
"13.1","83.2"," CLOSED"," ON","    16:04:16","25","8.4033613445378","3.348"
"13.1","83.2"," CLOSED"," ON","    16:04:18","25","8.4033613445378","3.348"
"13.1","83.1"," CLOSED"," ON","    16:04:21","25","8.4033613445378","3.348"
"13.1","83.1"," CLOSED"," ON","    16:04:23","25","8.4033613445378","3.348"
"13.1","83"," CLOSED"," ON","    16:04:26","25","8.4033613445378","3.348"
"13","82.9"," CLOSED"," ON","    16:04:29","25","8.3333333333333","3.348"
"13.1","83"," CLOSED"," ON","    16:04:31","25","8.4033613445378","3.348"
"13.1","82.9"," CLOSED"," ON","    16:04:34","25","8.4033613445378","3.348"
"13.1","82.8"," CLOSED"," ON","    16:04:36","25","8.4033613445378","3.348"
"13.1","82.7"," CLOSED"," ON","    16:04:39","25","8.4033613445378","3.348"
"13.1","82.7"," CLOSED"," ON","    16:04:42","25","8.4033613445378","3.348"
"13.1","82.7"," CLOSED"," ON","    16:04:44","25","8.4033613445378","3.348"
"13.1","82.6"," CLOSED"," ON","    16:04:47","25","8.4033613445378","3.348"
"13.1","82.5"," CLOSED"," ON","    16:04:49","25","8.4033613445378","3.348"
"13.1","82.5"," CLOSED"," ON","    16:04:52","25","8.4033613445378","3.348"
"13.1","82.4"," CLOSED"," ON","    16:04:55","25","8.4033613445378","3.348"
"13.1","82.4"," CLOSED"," ON","    16:04:57","25","8.4033613445378","3.348"
"13.1","82.2"," CLOSED"," ON","    16:05:00","25","8.4033613445378","3.348"
"13.1","82.2"," CLOSED"," ON","    16:05:03","25","8.4033613445378","3.348"
"13.1","82.2"," CLOSED"," ON","    16:05:05","25","8.4033613445378","3.348"
"13.1","82.2"," CLOSED"," ON","    16:05:08","25","8.4033613445378","3.348"
"13.1","82.1"," CLOSED"," ON","    16:05:10","25","8.4033613445378","3.348"
"13.1","82"," CLOSED"," ON","    16:05:13","25","8.4033613445378","3.348"
"13","81.8"," CLOSED"," ON","    16:05:16","25","8.3333333333333","3.348"
"13.1","81.9"," CLOSED"," ON","    16:05:18","25","8.4033613445378","3.348"
"13.1","81.8"," CLOSED"," ON","    16:05:21","25","8.4033613445378","3.348"
"13","81.7"," CLOSED"," ON","    16:05:23","25","8.3333333333333","3.348"
"13.1","81.7"," CLOSED"," ON","    16:05:26","25","8.4033613445378","3.348"
"13.1","81.6"," CLOSED"," ON","    16:05:29","25","8.4033613445378","3.348"
"13.1","81.5"," CLOSED"," ON","    16:05:31","25","8.4033613445378","3.348"
"13.1","81.3"," CLOSED"," ON","    16:05:34","25","8.4033613445378","3.348"
"13.1","81.3"," CLOSED"," ON","    16:05:36","25","8.4033613445378","3.348"
"13.1","81.2"," CLOSED"," ON","    16:05:39","25","8.4033613445378","3.348"
"13.1","81.2"," CLOSED"," ON","    16:05:42","25","8.4033613445378","3.348"
"13.1","81.2"," CLOSED"," ON","    16:05:44","25","8.4033613445378","3.348"
"13.1","81.1"," CLOSED"," ON","    16:05:47","25","8.4033613445378","3.348"
"13.1","81"," CLOSED"," ON","    16:05:49","25","8.4033613445378","3.348"
"13.1","80.9"," CLOSED"," ON","    16:05:52","25","8.4033613445378","3.348"
"13.1","80.9"," CLOSED"," ON","    16:05:55","25","8.4033613445378","3.348"
"13.1","80.8"," CLOSED"," ON","    16:05:57","25","8.4033613445378","3.348"
"13.1","80.8"," CLOSED"," ON","    16:06:00","25","8.4033613445378","3.348"
"13.1","80.6"," CLOSED"," ON","    16:06:03","25","8.4033613445378","3.348"
"13.2","80.6"," CLOSED"," ON","    16:06:05","25","8.4745762711864","3.348"
"13.1","80.3"," CLOSED"," ON","    16:06:08","25","8.4033613445378","3.348"
"13","80.1"," CLOSED"," ON","    16:06:10","25","8.3333333333333","3.348"
"13.1","80.2"," CLOSED"," ON","    16:06:13","25","8.4033613445378","3.348"
"13.1","80.1"," CLOSED"," ON","    16:06:16","25","8.4033613445378","3.348"
"13.1","80.1"," CLOSED"," ON","    16:06:18","25","8.4033613445378","3.348"
"13.1","80"," CLOSED"," ON","    16:06:21","25","8.4033613445378","3.348"
"13.1","79.9"," CLOSED"," ON","    16:06:23","25","8.4033613445378","3.348"
"13.1","79.8"," CLOSED"," ON","    16:06:26","25","8.4033613445378","3.348"
"13","79.6"," CLOSED"," ON","    16:06:29","25","8.3333333333333","3.348"
"13","79.4"," CLOSED"," ON","    16:06:31","25","8.3333333333333","3.348"
"13.1","79.4"," CLOSED"," ON","    16:06:34","25","8.4033613445378","3.348"
"13.1","79.2"," CLOSED"," ON","    16:06:36","25","8.4033613445378","3.348"
"13.1","79.2"," CLOSED"," ON","    16:06:39","25","8.4033613445378","3.348"
"13.1","79.1"," CLOSED"," ON","    16:06:42","25","8.4033613445378","3.348"
"13.1","79"," CLOSED"," ON","    16:06:44","25","8.4033613445378","3.348"
"13.1","78.9"," CLOSED"," ON","    16:06:47","25","8.4033613445378","3.348"
"13.1","78.9"," CLOSED"," ON","    16:06:49","25","8.4033613445378","3.348"
"13","78.8"," CLOSED"," ON","    16:06:52","25","8.3333333333333","3.348"
"13.1","78.9"," CLOSED"," ON","    16:06:55","25","8.4033613445378","3.348"
"13.1","78.8"," CLOSED"," ON","    16:06:57","25","8.4033613445378","3.348"
"13.1","78.8"," CLOSED"," ON","    16:07:00","25","8.4033613445378","3.348"
"13","78.7"," CLOSED"," ON","    16:07:03","25","8.3333333333333","3.348"
"13","78.7"," CLOSED"," ON","    16:07:05","25","8.3333333333333","3.348"
"13.1","78.8"," CLOSED"," ON","    16:07:08","25","8.4033613445378","3.348"
"13.1","78.7"," CLOSED"," ON","    16:07:10","25","8.4033613445378","3.348"
"13.1","78.6"," CLOSED"," ON","    16:07:13","25","8.4033613445378","3.348"
"13.1","78.5"," CLOSED"," ON","    16:07:16","25","8.4033613445378","3.348"
"13.1","78.4"," CLOSED"," ON","    16:07:18","25","8.4033613445378","3.348"
"13.1","78.3"," CLOSED"," ON","    16:07:21","25","8.4033613445378","3.348"
"13","78.2"," CLOSED"," ON","    16:07:23","25","8.3333333333333","3.348"
"13.1","78.2"," CLOSED"," ON","    16:07:26","25","8.4033613445378","3.348"
"13","78"," CLOSED"," ON","    16:07:29","25","8.3333333333333","3.348"
"13","78"," CLOSED"," ON","    16:07:31","25","8.3333333333333","3.348"
"13","77.9"," CLOSED"," ON","    16:07:34","25","8.3333333333333","3.348"
"13","77.8"," CLOSED"," ON","    16:07:36","25","8.3333333333333","3.348"
"13","77.7"," CLOSED"," ON","    16:07:39","25","8.3333333333333","3.348"
"13.1","77.8"," CLOSED"," ON","    16:07:42","25","8.4033613445378","3.348"
"13.1","77.7"," CLOSED"," ON","    16:07:44","25","8.4033613445378","3.348"
"13","77.6"," CLOSED"," ON","    16:07:47","25","8.3333333333333","3.348"
"13.1","77.7"," CLOSED"," ON","    16:07:50","25","8.4033613445378","3.348"
"13","77.5"," CLOSED"," ON","    16:07:52","25","8.3333333333333","3.348"
"13.1","77.5"," CLOSED"," ON","    16:07:55","25","8.4033613445378","3.348"
"13.1","77.4"," CLOSED"," ON","    16:07:57","25","8.4033613445378","3.348"
"13","77.3"," CLOSED"," ON","    16:08:00","25","8.3333333333333","3.348"
"13","77.2"," CLOSED"," ON","    16:08:03","25","8.3333333333333","3.348"
"13.1","77.2"," CLOSED"," ON","    16:08:05","25","8.4033613445378","3.348"
"13.1","77.1"," CLOSED"," ON","    16:08:08","25","8.4033613445378","3.348"
"13","76.9"," CLOSED"," ON","    16:08:10","25","8.3333333333333","3.348"
"13","76.8"," CLOSED"," ON","    16:08:13","25","8.3333333333333","3.348"
"13","76.8"," CLOSED"," ON","    16:08:16","25","8.3333333333333","3.348"
"13","76.7"," CLOSED"," ON","    16:08:18","25","8.3333333333333","3.348"
"13","76.6"," CLOSED"," ON","    16:08:21","25","8.3333333333333","3.348"
"13","76.6"," CLOSED"," ON","    16:08:23","25","8.3333333333333","3.348"
"13.1","76.7"," CLOSED"," ON","    16:08:26","25","8.4033613445378","3.348"
"13","76.5"," CLOSED"," ON","    16:08:29","25","8.3333333333333","3.348"
"13","76.5"," CLOSED"," ON","    16:08:31","25","8.3333333333333","3.348"
"13.1","76.5"," CLOSED"," ON","    16:08:34","25","8.4033613445378","3.348"
"13","76.5"," CLOSED"," ON","    16:08:36","25","8.3333333333333","3.348"
"13","76.4"," CLOSED"," ON","    16:08:39","25","8.3333333333333","3.348"
"13","76.4"," CLOSED"," ON","    16:08:42","25","8.3333333333333","3.348"
"13","76.3"," CLOSED"," ON","    16:08:44","25","8.3333333333333","3.348"
"13","76.3"," CLOSED"," ON","    16:08:47","25","8.3333333333333","3.348"
"13","76.3"," CLOSED"," ON","    16:08:50","25","8.3333333333333","3.348"
"13","76.3"," CLOSED"," ON","    16:08:52","25","8.3333333333333","3.348"
"13","76.2"," CLOSED"," ON","    16:08:55","25","8.3333333333333","3.348"
"13","76.2"," CLOSED"," ON","    16:08:57","25","8.3333333333333","3.348"
"13","76.1"," CLOSED"," ON","    16:09:00","25","8.3333333333333","3.348"
"13","76.1"," CLOSED"," ON","    16:09:03","25","8.3333333333333","3.348"
"13","76"," CLOSED"," ON","    16:09:05","25","8.3333333333333","3.348"
"13","76"," CLOSED"," ON","    16:09:08","25","8.3333333333333","3.348"
"13","75.9"," CLOSED"," ON","    16:09:10","25","8.3333333333333","3.348"
"13","75.8"," CLOSED"," ON","    16:09:13","25","8.3333333333333","3.348"
"13","75.7"," CLOSED"," ON","    16:09:16","25","8.3333333333333","3.348"
"13","75.7"," CLOSED"," ON","    16:09:18","25","8.3333333333333","3.348"
"13","75.7"," CLOSED"," ON","    16:09:21","25","8.3333333333333","3.348"
